[2025-03-24 19:39:57.563] [info]  [PluginProcessHost] Mods Agent started. pid: 391401, port: 62639.
[2025-03-24 19:39:57.564] [info]  [PluginWebSocket] Connecting to Mods Agent CurseForge on ports range 62639-62639.
[2025-03-24 19:39:57.573] [info]  [PluginProcessHost] Agent stdout: Mods Agent server started on port 62639.
[2025-03-24 19:39:57.617] [info]  [PluginWebSocket] Connected to mods agent.
[2025-03-24 19:39:57.617] [info]  [PluginWebSocket] Connected to Mods Agent on port 62639.
[2025-03-24 19:39:58.445] [info]  [GamesScanStartedEventHandler] Games scan started. Comprehensive: false.
[2025-03-24 19:39:58.615] [info]  [GamesScanCompletedEventHandler] Games scan completed. Comprehensive: false. Canceled: false.
[2025-03-24 19:39:58.628] [info]  [CoreServiceImpl] Mods agent was initialized successfully.
[2025-03-24 19:39:58.676] [info]  [AppConnectivityService] Reporting app connectivity.
[2025-03-24 19:39:58.676] [info]  [AnalyticsService] Executing POST request https://tracking.overwolf.com/tracking/InsertStats?Stats=true.
[2025-03-24 19:39:59.725] [info]  [AnalyticsService] Executed POST request https://tracking.overwolf.com/tracking/InsertStats?Stats=true. Status code: 200.
[2025-03-24 19:39:59.726] [info]  [AnalyticsService] Sent a Grafana event to https://tracking.overwolf.com/tracking/InsertStats?Stats=true.
[2025-03-24 19:39:59.730] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_session_info&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22isLoggedIn%22%3Afalse%2C%22isSyncEnabled%22%3Afalse%2C%22appLanguage%22%3A%22en%22%7D.
[2025-03-24 19:39:59.803] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_session_info&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22isLoggedIn%22%3Afalse%2C%22isSyncEnabled%22%3Afalse%2C%22appLanguage%22%3A%22en%22%7D. Status code: 200.
[2025-03-24 19:39:59.803] [info]  [ElectronApplication] CRN Api is not available.
[2025-03-24 19:39:59.820] [info]  [AppLaunchService] No install params to launch and install project.
